Class,Email_Bounce,Phone_Bounce,Address_Match_Flag,Newsletter_Flag,Card_Validity,Order_Value,Order_Amount,Item_Number_01,Billing_Address_Check,Shipping_Address_Check,Bank_Account_Check,Card_Check,Cookie_Check,IP_Check,Billing_Postal_Check,Billing_City_Check,Billing_Postal_City_Match,Shipping_Postal_Check,Shipping_City_Check,Shipping_Postal_City_Match,Session_Time,New_Customer,Previous_Order_Amount,Previous_Order_Value,Ordered_hours,Age,Payment_Method_credit_card,Payment_Method_debit_card,Payment_Method_debit_note,Order_Weekday_Monday,Order_Weekday_Saturday,Order_Weekday_Sunday,Order_Weekday_Thursday,Order_Weekday_Tuesday,Order_Weekday_Wednesday
0,0,0,1,0,6.2005,37.99,2,402697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8.07,7.15,67,0,0,0,0,0,0,0,0,0
0,1,0,1,0,3.2005,64.5,1,303136,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,14.183333333333334,42,1,0,0,0,0,0,1,0,0
0,1,0,1,0,1.2005,76.6,3,204944,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,20.15,51,0,0,0,1,0,0,0,0,0
0,1,0,0,0,7.2007,34.5,1,504935,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,22.6,51,1,0,0,0,0,1,0,0,0
0,1,0,1,0,4.2007,62.0,1,102133,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,10.783333333333333,50,0,0,0,1,0,0,0,0,0
0,0,0,1,0,4.2006,106.0,3,402469,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,9.11,15.1,64,1,0,0,0,0,0,0,0,0
0,1,0,0,0,2.2007,17.8,1,205555,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,16.34,9.233333333333333,39,1,0,0,0,0,0,0,0,0
0,1,0,0,0,10.2007,41.0,1,405767,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,371.52,13.55,48,1,0,0,0,1,0,0,0,0
0,1,1,1,1,4.2006,90.5,2,308889,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,15.2,47,0,0,0,0,0,0,0,0,1
0,1,0,0,0,4.2006,51.0,1,103397,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,13.633333333333333,79,1,0,0,0,0,1,0,0,0
0,0,0,1,0,4.2005,51.0,1,404134,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,1.3666666666666667,52,1,0,0,0,0,0,0,0,1
0,1,1,1,0,1.2006,68.1,3,400293,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,148.24,12.45,57,0,0,0,0,1,0,0,0,0
0,1,0,0,0,10.2007,43.5,1,406774,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0.0,21.05,38,0,0,1,0,1,0,0,0,0
0,1,0,1,0,10.2005,23.5,1,500124,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,80.16,11.0,60,0,0,0,0,1,0,0,0,0
0,0,0,1,0,2.2006,32.8,1,402993,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,15.25,39,0,0,0,0,0,1,0,0,0
0,0,1,1,0,7.2006,43.5,1,309102,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,12.09,18.7,46,0,0,0,0,0,1,0,0,0
0,1,0,1,0,6.2005,31.9,1,108500,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,20.48,15.166666666666666,42,0,0,0,1,0,0,0,0,0
0,0,0,0,0,7.2005,30.59,2,104645,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,11.116666666666667,57,0,0,1,0,1,0,0,0,0
0,1,0,1,0,5.2005,29.5,1,200959,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0.0,16.716666666666665,59,0,0,0,0,1,0,0,0,0
1,1,0,1,0,12.2006,9.99,1,606310,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,10.866666666666667,47,0,0,0,0,1,0,0,0,0
0,1,0,1,0,4.2005,64.5,2,400822,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,1.4833333333333334,50,0,0,0,0,0,0,0,0,0
0,0,0,0,0,9.2007,17.5,1,408499,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,21.22,13.666666666666666,53,1,0,0,0,1,0,0,0,0
0,0,0,1,0,7.2006,61.49,2,206590,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,40.57,7.033333333333333,58,0,0,0,0,1,0,0,0,0
0,0,0,1,0,1.2005,54.5,1,106310,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,62.34,3.5833333333333335,64,0,0,0,0,0,0,1,0,0
0,1,0,1,0,10.2007,18.5,1,603397,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,89.36,8.583333333333334,44,0,0,0,0,0,0,0,0,0
0,1,0,1,0,2.2007,16.0,1,401223,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.0,16.383333333333333,44,0,0,0,0,1,0,0,0,0
0,0,0,1,0,5.2006,49.6,2,207317,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,14.133333333333333,56,0,0,0,0,0,0,0,0,0
0,1,0,0,0,6.2005,51.0,1,208889,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,47.82,10.2,64,1,0,0,0,0,1,0,0,0
0,1,1,1,0,7.2005,46.5,1,601371,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.0,19.283333333333335,53,0,0,1,0,1,0,0,0,0
0,0,0,1,0,3.2005,37.0,1,401619,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,1.35,89,0,0,0,0,0,1,0,0,0
0,1,0,0,0,4.2007,51.0,1,103397,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,18.483333333333334,51,0,1,0,0,1,0,0,0,0
0,0,0,1,0,6.2007,62.0,1,603776,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,40.24,18.5,51,1,0,0,0,1,0,0,0,0
0,0,0,1,0,1.2006,29.99,1,404341,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1,7.19,19.166666666666668,49,0,0,0,0,0,0,0,0,1
0,1,0,1,0,5.2006,53.8,2,405767,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,48.63,15.683333333333334,46,0,0,0,0,0,0,1,0,0
0,0,0,0,0,8.2007,19.99,1,402246,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,49.5,9.466666666666667,47,0,1,0,0,0,0,1,0,0
0,1,1,1,0,4.2007,54.5,1,403367,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,37.94,13.933333333333334,57,0,0,0,0,0,0,1,0,0
0,1,0,0,0,7.2007,17.5,1,104935,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0,0.0,13.2,53,0,0,1,0,0,0,0,0,1
0,0,0,1,0,6.2007,22.95,1,109121,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,17.61,10.85,41,0,0,0,0,0,0,0,0,1
0,1,0,1,0,2.2005,64.5,1,605685,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,124.75,12.9,62,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1.2005,54.5,1,207610,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,8.966666666666667,54,1,0,0,0,0,0,1,0,0
0,1,0,0,0,11.2005,56.0,1,102454,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,199.92,6.5,39,0,1,0,0,0,0,0,1,0
0,1,0,1,0,9.2005,57.8,1,104077,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0.0,2.05,50,1,0,0,1,0,0,0,0,0
0,0,0,1,0,2.2005,98.8,3,400914,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,44.58,20.366666666666667,59,0,0,0,0,0,0,0,0,0
0,1,0,1,0,10.2006,92.1,4,206507,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,12.066666666666666,53,0,0,0,0,0,0,1,0,0
0,1,0,1,0,10.2005,9.99,1,508801,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0.0,22.483333333333334,53,0,0,0,0,0,0,1,0,0
0,1,0,0,0,5.2007,64.5,1,200293,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,23.583333333333332,51,1,0,0,0,0,0,0,0,0
1,0,0,0,0,1.2007,62.0,1,102845,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,15.75,51,1,0,0,0,0,0,0,0,1
0,0,1,0,0,6.2006,6.5,1,406203,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,14.716666666666667,51,1,0,0,0,0,0,0,0,0
0,1,0,0,0,3.2006,124.2,4,406781,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0.0,22.683333333333334,46,0,0,1,0,0,0,0,1,0
0,1,0,0,0,5.2006,113.4,3,109725,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,18.616666666666667,44,0,0,1,0,1,0,0,0,0
0,1,1,1,0,6.2005,22.95,1,304159,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0.0,22.75,39,0,0,0,0,0,0,0,0,0
0,0,0,1,0,6.2005,68.4,1,505685,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2,522.98,15.716666666666667,62,1,0,0,0,0,0,1,0,0
0,0,0,1,0,6.2006,51.0,1,208889,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,20.116666666666667,52,0,0,0,0,1,0,0,0,0
0,1,0,0,0,9.2007,12.6,1,405540,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,13.36,7.9,53,0,1,0,0,0,0,0,0,0
0,1,0,1,1,6.2006,18.5,1,509670,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,2.4833333333333334,50,0,0,0,0,1,0,0,0,0
0,0,0,0,0,4.2006,34.5,1,105431,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.0,10.6,50,0,0,1,0,0,0,0,1,0
0,1,0,0,0,12.2006,41.0,1,408500,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,14.133333333333333,56,0,0,1,0,0,1,0,0,0
0,0,1,1,0,1.2005,64.5,1,200293,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,8.633333333333333,51,0,0,0,0,0,0,0,1,0
0,1,0,1,0,5.2007,43.5,1,406774,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,2.1,59,0,0,0,0,0,1,0,0,0
0,1,0,1,0,12.2005,42.8,1,403772,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,20.55,62,0,0,0,0,0,0,0,1,0
0,1,0,0,0,4.2006,42.8,1,406284,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,9.59,19.166666666666668,38,1,0,0,0,0,0,0,0,0
0,0,0,1,0,4.2007,8.5,1,205431,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,13.116666666666667,41,0,0,0,0,0,0,0,0,1
0,1,0,1,0,8.2006,42.8,1,202469,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,10.833333333333334,54,0,0,0,0,0,0,0,0,1
0,1,0,0,1,3.2007,56.0,1,402681,1,0,0,0,0,0,0,0,0,0,0,0,11,0,2,10.46,10.85,57,1,0,0,0,0,0,0,0,0
0,0,0,1,0,10.2006,18.0,1,307344,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0.0,19.233333333333334,47,0,0,0,0,0,0,0,0,1
0,1,0,1,0,9.2006,36.2,2,307344,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,16.62,17.616666666666667,60,0,0,0,0,0,0,0,0,1
0,1,0,1,0,2.2006,19.99,1,500214,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0.0,6.45,53,0,0,0,0,1,0,0,0,0
0,1,0,1,0,6.2005,16.0,1,308801,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,18.23,11.9,55,0,0,0,0,0,1,0,0,0
1,1,0,1,0,4.2006,56.49,2,100959,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,29.73,8.483333333333333,46,0,0,0,0,1,0,0,0,0
0,1,0,0,0,11.2006,72.0,2,200822,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0.0,17.35,42,0,1,0,0,0,0,0,0,1
0,1,0,1,0,5.2007,68.4,1,505685,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,15.983333333333333,63,0,1,0,0,0,0,0,0,0
0,1,0,1,1,7.2005,14.5,1,404792,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,30.86,5.65,55,0,0,0,0,1,0,0,0,0
0,0,0,0,0,5.2007,31.9,1,100061,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,100.06,21.116666666666667,47,1,0,0,0,0,0,0,0,1
0,1,0,1,0,9.2007,17.8,1,204792,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0.0,14.066666666666666,51,0,0,0,0,0,1,0,0,0
0,1,0,1,0,1.2006,19.99,1,106504,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0.0,15.016666666666667,50,0,0,0,0,1,0,0,0,0
0,0,0,1,0,6.2007,23.5,1,404735,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,5.083333333333333,55,0,0,0,0,0,0,0,1,0
0,1,0,0,0,12.2006,32.8,1,106685,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,69.69,23.9,51,1,0,0,0,0,1,0,0,0
0,0,0,1,0,6.2007,64.5,1,401648,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,7.56,16.983333333333334,74,0,0,0,0,0,0,0,0,0
0,0,0,1,0,2.2006,18.2,1,400293,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,31.22,16.85,41,0,0,0,1,0,0,0,0,0
0,1,0,1,0,2.2007,51.0,1,507610,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,67.28,16.7,51,0,0,0,0,0,0,0,1,0
0,0,0,0,0,11.2007,26.0,1,207699,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,1.7333333333333334,46,1,0,0,0,0,1,0,0,0
0,0,0,0,0,9.2007,8.5,1,401402,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,65.68,19.733333333333334,51,1,0,0,0,0,1,0,0,0
0,1,0,1,0,1.2005,17.8,1,402243,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,3.2666666666666666,55,0,0,1,0,1,0,0,0,0
0,1,0,1,0,4.2005,26.0,1,604258,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0.0,2.533333333333333,58,0,0,0,0,0,0,0,1,0
0,1,0,1,0,12.2006,32.8,1,409736,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,34.53,14.95,61,0,0,1,0,1,0,0,0,0
0,1,1,1,0,6.2007,53.74,3,207255,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.0,5.3,50,0,0,1,0,0,0,0,0,1
0,0,1,0,0,2.2005,18.2,1,501893,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,29.42,22.466666666666665,61,1,0,0,0,0,0,0,0,1
0,1,1,0,0,7.2006,37.0,1,409333,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.0,14.366666666666667,51,1,0,0,0,1,0,0,0,0
0,1,0,1,0,8.2007,66.78,4,107255,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,4.466666666666667,48,0,0,0,0,0,0,1,0,0
0,1,0,1,0,5.2006,6.5,1,202410,0,0,0,0,0,1,0,0,0,0,0,0,9,0,3,265.77,20.166666666666668,48,0,0,0,0,0,1,0,0,0
0,1,0,0,0,2.2007,17.8,1,109006,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,2.8666666666666667,64,1,0,0,0,0,0,1,0,0
0,1,0,1,0,4.2007,29.99,1,100214,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,29.92,9.433333333333334,51,0,0,0,0,0,0,0,1,0
0,1,0,1,0,8.2005,57.8,1,104077,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,40.25,13.416666666666666,71,0,0,0,0,1,0,0,0,0
0,1,0,0,0,1.2005,18.5,1,204553,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,28.38,18.616666666666667,58,1,0,0,0,0,1,0,0,0
0,1,0,1,0,11.2005,10.8,1,408470,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,6.14,14.15,53,1,0,0,0,1,0,0,0,0
0,1,0,1,0,9.2005,17.8,1,408997,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,10.2,4.783333333333333,51,0,0,0,0,1,0,0,0,0
0,1,0,0,0,1.2006,62.0,1,106858,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,7.733333333333333,58,1,0,0,1,0,0,0,0,0
0,1,1,0,0,9.2006,155.69,4,209121,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,16.07,2.3833333333333333,61,1,0,0,0,0,0,0,0,1
0,0,1,1,0,8.2005,59.7,3,105431,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,11.633333333333333,58,0,0,0,1,0,0,0,0,0
0,1,1,1,0,4.2006,16.0,1,200822,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6.28,9.283333333333333,63,0,0,0,0,1,0,0,0,0
0,1,0,1,0,6.2006,63.0,3,406897,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,42.88,17.866666666666667,67,1,0,0,0,0,0,0,1,0
0,0,1,1,0,3.2005,64.5,1,200293,0,0,0,0,0,0,0,0,0,0,0,0,14,0,2,17.94,19.816666666666666,43,0,0,0,0,0,0,0,0,0
0,0,0,1,0,2.2005,42.8,1,400450,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18.07,4.4,63,0,0,0,0,0,1,0,0,0
0,0,0,0,0,2.2005,9.8,1,500147,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.26666666666666666,51,0,0,1,0,0,0,0,0,0
0,1,1,1,0,9.2006,68.4,1,406590,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,15.516666666666667,41,0,0,0,0,0,0,0,0,1
0,1,0,1,0,1.2005,32.8,1,406282,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,22.05,66,0,1,0,1,0,0,0,0,0
0,1,0,1,1,3.2005,18.5,1,204553,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0.0,16.083333333333332,48,1,0,0,0,0,1,0,0,0
0,1,0,1,0,1.2007,18.5,1,209102,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7.92,11.6,45,1,0,0,0,1,0,0,0,0
1,1,0,1,0,8.2007,9.8,1,105338,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,14.033333333333333,51,0,0,0,1,0,0,0,0,0
0,1,0,1,0,8.2006,70.05,4,200214,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.0,9.666666666666666,43,0,0,0,0,0,0,0,0,0
0,1,0,1,0,3.2007,68.4,1,400058,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,3.4166666666666665,68,0,0,0,0,0,0,1,0,0
0,1,0,0,0,10.2006,12.6,1,408609,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,9.616666666666667,38,1,0,0,1,0,0,0,0,0
0,1,0,1,0,4.2005,5.2,1,600767,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,59.56,15.633333333333333,38,0,0,0,0,0,0,0,0,0
0,1,0,1,0,2.2007,23.5,1,504792,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,20.166666666666668,51,0,0,0,0,0,0,0,0,1
0,1,0,0,0,9.2005,37.0,1,500476,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,39.13,18.683333333333334,51,1,0,0,0,0,0,0,1,0
0,1,0,1,0,2.2007,73.6,2,604485,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,204.54,19.633333333333333,73,0,0,0,0,0,0,0,1,0
0,1,0,0,1,1.2005,29.99,1,405284,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0,7.383333333333334,64,0,1,0,0,0,0,0,0,1
0,1,1,0,0,6.2005,9.99,1,409101,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0.0,9.45,45,0,1,0,1,0,0,0,0,0
0,0,0,1,0,5.2007,31.9,1,301371,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0.0,13.916666666666666,55,0,0,0,0,0,1,0,0,0
0,1,0,1,0,10.2005,12.6,1,508499,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,5.383333333333334,61,0,0,0,0,1,0,0,0,0
0,1,0,1,0,10.2006,9.99,1,507255,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,40.17,9.633333333333333,56,1,0,0,0,0,1,0,0,0
0,1,0,1,0,3.2007,12.6,1,104645,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,20.21,20.033333333333335,50,0,0,0,1,0,0,0,0,0
0,1,0,0,0,7.2005,31.9,1,105580,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,16.64,10.366666666666667,48,0,0,1,0,1,0,0,0,0
0,1,0,1,1,1.2005,37.99,2,402246,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,101.39,21.75,39,0,0,0,0,0,0,0,0,0
0,1,1,1,0,11.2007,9.99,1,202993,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,25.49,3.5,58,1,0,0,0,0,0,0,0,0
0,1,0,1,0,4.2006,9.99,1,507255,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,32.36,5.45,49,0,0,0,0,0,1,0,0,0
0,0,0,1,0,6.2005,34.5,1,108397,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,10.15,42,0,0,0,1,0,0,0,0,0
0,1,0,1,0,11.2007,46.8,2,206821,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,13.85,39,0,0,0,1,0,0,0,0,0
0,1,0,0,0,1.2007,19.99,1,402697,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,8.416666666666666,47,1,0,0,0,0,0,0,1,0
0,0,0,1,0,5.2007,68.4,1,503136,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,18.95,57,1,0,0,1,0,0,0,0,0
0,0,0,1,0,7.2005,46.5,1,100959,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,23.083333333333332,51,0,0,0,0,0,0,1,0,0
0,1,0,1,0,7.2007,37.0,1,405485,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,49.57,16.133333333333333,56,0,0,0,0,0,1,0,0,0
0,1,0,1,0,6.2007,95.5,2,104522,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0.0,11.033333333333333,51,1,0,0,0,0,0,0,0,0
0,1,0,1,0,11.2005,16.0,1,607699,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,8.133333333333333,66,0,0,1,0,0,0,0,0,1
1,1,0,1,0,7.2007,41.0,1,208801,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,7.783333333333333,44,0,0,0,0,0,0,0,0,1
0,1,0,1,0,11.2007,29.99,1,406005,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0.0,4.066666666666666,63,0,0,0,0,0,0,0,1,0
0,1,0,0,0,10.2006,17.8,1,402243,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0.0,22.85,86,1,0,0,0,1,0,0,0,0
0,0,0,1,0,8.2007,43.5,1,309102,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.0,11.516666666666667,51,1,0,0,0,0,0,0,1,0
0,1,1,0,0,5.2005,12.6,1,509500,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0.0,0.6666666666666666,51,0,1,0,0,1,0,0,0,0
0,1,0,1,0,5.2007,17.5,1,107046,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,19.5,54,0,0,0,1,0,0,0,0,0
0,1,0,1,0,5.2006,26.0,1,407274,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.0,0.7833333333333333,58,0,0,0,0,0,0,0,0,1
0,1,1,0,0,9.2007,51.0,1,100767,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0.0,10.916666666666666,46,1,0,0,0,1,0,0,0,0
0,0,0,0,0,11.2006,52.0,1,404921,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,6.63,8.916666666666666,64,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1.2006,12.6,1,202448,0,0,1,0,0,0,0,0,0,0,0,0,7,0,3,154.71,15.083333333333334,41,0,1,0,0,0,0,1,0,0
0,1,0,1,0,5.2006,19.99,1,204341,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.1,51,0,0,0,0,1,0,0,0,0
0,1,0,0,0,8.2007,9.8,1,202634,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,54.22,14.483333333333333,64,1,0,0,0,0,1,0,0,0
0,1,0,0,0,3.2007,34.5,1,401564,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,13.5,40,1,0,0,0,0,0,0,0,1
0,1,1,1,1,4.2006,31.9,1,402090,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,149.6,4.65,73,0,0,0,0,0,1,0,0,0
0,0,0,0,0,5.2005,16.0,1,200822,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,81.53,11.883333333333333,62,0,0,1,0,1,0,0,0,0
0,1,0,1,0,12.2007,64.5,1,608801,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7.47,14.033333333333333,54,0,0,0,0,0,1,0,0,0
0,0,0,1,0,5.2006,156.9,5,509670,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,29.22,14.333333333333334,69,0,0,1,0,0,0,0,0,1
1,1,1,1,0,3.2007,23.5,1,409121,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,21.4,41,1,0,0,0,1,0,0,0,0
0,1,0,1,0,12.2006,56.0,1,200578,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0.0,23.066666666666666,59,1,0,0,0,0,1,0,0,0
0,1,0,1,0,7.2005,95.1,4,204792,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,97.75,22.183333333333334,51,0,0,0,1,0,0,0,0,0
0,1,0,1,0,8.2006,12.6,1,401241,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,82.26,1.0333333333333334,55,1,0,0,0,0,0,0,1,0
0,1,1,0,0,1.2007,127.9,3,308801,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,47.22,14.966666666666667,47,1,0,0,0,0,0,0,0,1
1,1,0,0,0,3.2005,46.5,1,100959,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,15.55,58,0,0,1,0,0,0,1,0,0
0,1,0,1,0,4.2006,17.5,1,607046,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.0,13.7,45,0,0,0,0,0,0,0,1,0
0,1,0,1,0,6.2007,23.5,1,500124,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,12.41,14.466666666666667,62,0,0,0,0,0,0,0,0,1
1,1,0,1,0,5.2005,41.0,1,406406,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0.0,4.266666666666667,42,0,0,0,0,0,0,0,0,1
0,1,0,1,0,11.2005,18.0,1,104921,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,58.1,20.9,44,0,0,0,0,0,1,0,0,0
